ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
8/11/16,11:17,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Thu
8/12/16,10:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
8/12/16,10:50,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Fri
8/14/16,6:23,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,6,Sun
8/12/16,10:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
8/11/16,10:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
8/11/16,12:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
8/11/16,14:20,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
8/11/16,14:23,$470.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD,14,Thu
8/9/16,12:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
8/10/16,13:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
8/10/16,10:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
8/10/16,10:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
8/10/16,10:09,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
8/9/16,12:51,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,12,Tue
8/4/16,14:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
8/5/16,15:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Fri
8/5/16,15:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Fri
8/5/16,8:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
8/2/16,10:39,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,10,Tue
8/1/16,11:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
8/1/16,10:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Mon
8/1/16,10:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Mon
8/9/16,8:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
8/9/16,8:54,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
8/9/16,8:56,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
8/2/16,10:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
9/7/16,13:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
9/2/16,8:00,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,8,Fri
9/1/16,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/1/16,13:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
9/2/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
8/26/16,12:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Fri
8/30/16,14:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
8/25/16,12:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
8/31/16,12:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Wed
9/1/16,7:49,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Thu
9/1/16,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/25/16,7:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/25/16,7:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/30/16,10:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
8/30/16,10:21,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Tue
8/26/16,13:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
8/23/16,12:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
8/23/16,11:05,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
7/18/16,16:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
7/18/16,8:15,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Mon
7/18/16,16:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
7/25/16,8:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/14/16,9:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Thu
7/21/16,8:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
7/14/16,7:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
7/14/16,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/22/16,7:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/22/16,7:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/22/16,7:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/22/16,7:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/25/16,7:52,$0.00,LOT 16A - FAC/STAFF LOT,IMPROPER PARKING,7,Thu
8/22/16,11:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
8/22/16,11:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
8/18/16,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/18/16,13:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
8/18/16,13:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
8/16/16,13:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
8/15/16,9:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
8/18/16,10:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
8/18/16,14:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
8/22/16,10:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Mon
8/16/16,13:57,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Tue
8/16/16,15:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
8/16/16,15:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
8/14/16,6:25,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,6,Sun
8/16/16,13:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
8/11/16,10:14,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
8/14/16,6:29,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,6,Sun
8/10/16,10:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
8/10/16,8:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
8/8/16,9:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
8/4/16,11:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
8/4/16,11:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
8/5/16,7:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
8/5/16,8:56,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Fri
8/5/16,8:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
8/10/16,8:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
9/1/16,7:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/1/16,7:58,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Thu
9/2/16,7:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
9/2/16,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
9/2/16,7:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
9/2/16,7:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
8/31/16,8:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
8/25/16,13:55,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
9/1/16,7:55,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Thu
8/25/16,7:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/30/16,14:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
8/26/16,7:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
8/23/16,12:51,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",12,Tue
8/25/16,7:44,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Thu
8/25/16,7:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
8/22/16,12:58,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Mon
7/22/16,13:57,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Fri
7/22/16,13:58,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Fri
7/22/16,14:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/15/16,14:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/18/16,16:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
7/13/16,13:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
7/12/16,13:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
7/12/16,11:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
7/12/16,11:32,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,11,Tue
8/2/16,10:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
8/3/16,12:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Wed
8/3/16,12:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Wed
8/1/16,13:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
8/1/16,13:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
8/9/16,8:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
7/29/16,14:03,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
7/29/16,14:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/29/16,14:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
8/1/16,13:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
7/28/16,12:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
7/28/16,12:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
7/28/16,12:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
7/28/16,12:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
7/28/16,10:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
7/27/16,10:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
7/26/16,14:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
7/26/16,8:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
7/26/16,12:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
7/26/16,12:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
7/26/16,13:03,$0.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Tue
7/12/16,7:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
1/5/17,15:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
7/11/16,14:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/11/16,14:23,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
7/11/16,8:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/12/16,11:29,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Tue
7/7/16,15:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
7/7/16,16:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
7/7/16,14:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
7/7/16,12:11,$250.00,LOT 16A - FAC/STAFF LOT,ALTERING PERMIT,12,Thu
7/7/16,9:50,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,9,Thu
7/7/16,12:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
7/8/16,8:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/8/16,8:35,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Fri
7/11/16,13:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
7/7/16,9:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Thu
7/7/16,9:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Thu
7/21/16,15:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
7/19/16,14:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
7/21/16,16:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
7/21/16,17:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,17,Thu
7/26/16,7:50,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,7,Tue
7/1/16,14:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/1/16,14:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/5/16,11:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
7/5/16,11:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
7/5/16,11:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Tue
7/1/16,11:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/1/16,11:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
6/30/16,10:34,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
6/30/16,10:33,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
6/30/16,7:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/30/16,7:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/28/16,7:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
6/27/16,11:11,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Mon
6/27/16,11:12,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Mon
6/28/16,7:14,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
6/28/16,15:44,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",15,Tue
6/23/16,14:10,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
6/22/16,15:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Wed
6/22/16,10:21,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Wed
6/22/16,10:26,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Wed
6/23/16,14:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
7/13/16,13:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
7/28/16,13:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
7/28/16,13:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
7/28/16,10:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
7/28/16,10:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
7/28/16,10:47,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
7/29/16,14:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
6/22/16,10:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
6/20/16,13:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
7/29/16,10:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
6/17/16,7:42,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Fri
6/17/16,7:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
7/26/16,10:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
7/25/16,14:14,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/25/16,14:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/25/16,14:14,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/21/16,8:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
7/5/16,11:11,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,11,Tue
7/1/16,14:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/1/16,14:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/1/16,11:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/1/16,11:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/1/16,11:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/1/16,11:59,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Fri
7/1/16,12:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Fri
6/30/16,8:47,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
6/30/16,10:35,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
6/30/16,10:35,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,10,Thu
6/27/16,12:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Mon
6/27/16,12:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Mon
6/27/16,13:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
6/28/16,14:07,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Tue
6/28/16,10:31,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Tue
6/27/16,13:03,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
6/24/16,10:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
6/23/16,10:11,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
6/16/16,14:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
6/13/16,9:05,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,9,Mon
6/13/16,9:06,$0.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,9,Mon
6/22/16,15:15,$20.00,LOT 16A - FAC/STAFF LOT,OVERTIME PAYSTATION,15,Wed
6/22/16,15:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Wed
6/14/16,15:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
6/16/16,7:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/16/16,7:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/14/16,15:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
6/14/16,15:35,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,15,Tue
6/21/16,9:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Tue
6/21/16,9:37,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Tue
6/21/16,9:38,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Tue
6/22/16,8:33,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Wed
6/21/16,15:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Tue
6/21/16,10:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
5/31/16,8:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
6/9/16,16:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
6/21/16,10:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
9/25/15,10:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
9/25/15,10:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
9/25/15,10:49,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Fri
6/17/16,7:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
6/16/16,14:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
6/16/16,14:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
6/14/16,12:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
6/15/16,16:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
6/15/16,16:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
6/8/16,14:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
6/8/16,14:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
5/31/16,8:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
5/31/16,8:31,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
5/31/16,8:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
9/25/15,10:50,$0.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,10,Fri
4/15/16,8:50,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Fri
4/26/16,13:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
3/18/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
3/18/16,8:02,$50.00,LOT 16A - FAC/STAFF LOT,BOOT FEE,8,Fri
3/25/16,14:38,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Fri
3/25/16,14:39,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Fri
7/12/16,14:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
7/11/16,11:13,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,11,Mon
7/11/16,14:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/11/16,8:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/11/16,8:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/11/16,8:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/11/16,8:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
7/8/16,13:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
7/8/16,13:09,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
7/7/16,16:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
7/7/16,10:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
7/7/16,10:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
7/8/16,8:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/8/16,8:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/7/16,9:54,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Thu
7/7/16,10:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
7/6/16,10:35,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Wed
7/5/16,16:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
7/5/16,16:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
7/2/16,0:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,0,Sat
7/5/16,11:03,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Tue
